filename,noise_variance
1528.png,14858.319590845564
209.png,9919.183851310132
4373.png,9968.937955172494
2855.png,14856.209086609302
3430.png,10022.92795265836
3680.png,8325.421701242622
5744.png,12634.669951362188
3752.png,9711.027440944948
2626.png,11494.432680705326
3615.png,10903.804741056572
1751.png,8920.700383357362
3621.png,7568.447233177424
197.png,10762.446937967945
3916.png,9805.772992660623
2544.png,10878.32471095742
1874.png,15203.802240516347
1970.png,12012.66194171131
4717.png,9673.314343219045
5377.png,7139.405409657906
1240.png,8927.32611712842
1130.png,11304.399866047754
4245.png,11368.77409727927
3249.png,9579.467683513296
5985.png,10135.874856238463
5177.png,10325.099249050414
982.png,6352.2879612551915
1507.png,11756.872547252924
3368.png,10026.2729799554
5411.png,9227.15499352971
445.png,11159.23584627701
1006.png,10983.650330353576
2776.png,13203.915035055628
3364.png,8755.058960897475
575.png,8492.918809737459
4654.png,15167.241166680225
4055.png,14632.4919028832
3625.png,5629.751633429861
311.png,14693.656128931605
4037.png,14839.581668373325
1347.png,10254.007278019199
959.png,10053.758381394302
3005.png,9898.523378882132
1771.png,7412.356103115525
5755.png,9767.102968376896
4856.png,12299.020764694467
3502.png,12025.594818710462
4721.png,8785.350919888662
5082.png,14441.251086017863
1940.png,11372.032276681082
33.png,7856.6338768464475
126.png,9544.770599215668
876.png,8838.923413415863
5143.png,11216.749199377706
2761.png,7125.272981972382
4150.png,14591.936930305284
147.png,7361.143295385509
3090.png,10645.150095389421
3508.png,14680.355832569767
973.png,11098.405766784583
4507.png,5787.475815148144
3089.png,14836.541383064334
2599.png,8588.924543771713
5999.png,9771.184876210858
3241.png,9140.123179031261
688.png,15332.20585586275
3192.png,11371.290835888545
1212.png,9432.056737612718
1165.png,10920.201564248911
3122.png,10867.317105095211
5453.png,11333.951035409593
4354.png,11289.41201014388
5355.png,15193.387186866981
2103.png,10489.958320764084
468.png,13041.577056556975
5968.png,11183.501107961103
4186.png,12146.792891156058
2816.png,7841.646166367655
3316.png,15257.160835357501
2250.png,10713.427849588152
326.png,12100.756404624264
2252.png,14559.699609749841
357.png,14853.873994375794
2490.png,15217.632138864798
5120.png,8410.591996153686
1361.png,8743.057985762536
1872.png,14880.783771221757
1650.png,11089.936124827538
85.png,6873.4519348079375
9.png,11857.614197729315
4376.png,10928.060769674892
604.png,12460.859406249052
2012.png,7138.336176595516
3971.png,13123.35163279011
5088.png,11735.094045115049
1045.png,14239.395925985868
5532.png,8151.513728327722
4144.png,10941.950850354704
4629.png,10916.535484330941
4991.png,9509.413280585504
3318.png,14943.328205006896
102.png,10947.537335032226
2007.png,5541.170759131766
5856.png,7503.547916166179
1904.png,14917.529914878929
2862.png,9925.569006876489
3536.png,11593.942645423638
1132.png,8588.928949605388
3596.png,10228.141727453893
3540.png,12348.63254690801
5900.png,15224.224443145044
5255.png,15131.642904593547
3488.png,11870.727021378685
254.png,11643.005329777387
2543.png,11749.372561132852
673.png,12815.317577187778
1338.png,9463.542987502802
2796.png,11185.660696194784
1230.png,1474.4095043093184
1055.png,11581.580552147097
931.png,7755.131410758159
2190.png,12554.585337766062
2174.png,12087.745998186812
5012.png,11778.008389907634
2868.png,10654.476213978669
5544.png,6223.2801735126495
5926.png,15227.126832269008
245.png,15402.144543445209
5977.png,12543.044286158261
4607.png,15176.945345799648
658.png,14815.963575371386
4635.png,15171.680235217547
4406.png,10653.194731159389
2865.png,10091.236913348997
4000.png,6168.802938240109
4187.png,11589.380279279703
5418.png,9777.667869923467
431.png,11583.640481895261
2593.png,9442.046237302327
4434.png,10881.443856728829
3280.png,15216.855318671016
465.png,12081.192500393901
647.png,15221.775415796601
2101.png,14582.768340964438
4080.png,12264.270026312515
5133.png,14861.995222034222
1802.png,15191.672330363957
4461.png,10137.408330933302
3187.png,11146.285791003555
3289.png,15228.940802868992
1435.png,9976.227190392314
823.png,11842.600558242593
1282.png,9012.320712016293
4092.png,11420.516567167679
3117.png,11302.735617140399
3836.png,7728.134351396481
4715.png,12598.742537977894
2575.png,8243.30953031459
1302.png,7643.07785061681
3475.png,14954.52721017281
891.png,11165.180989990093
1953.png,12399.329563480569
5575.png,9668.449047881493
466.png,10638.357005389566
5219.png,12381.099043518676
1552.png,14682.659828030512
4529.png,9697.052203123807
4126.png,12235.166564962465
1039.png,10085.831489193399
4998.png,10535.934718723744
1538.png,14499.420039019356
978.png,9248.954066833665
689.png,15221.222343146808
168.png,12929.656285247414
4689.png,13197.77054058753
5260.png,15199.504107888159
2150.png,14659.960181461314
984.png,12907.753539197
2044.png,11934.94947160204
2605.png,8858.39650201315
4988.png,6379.323326307786
4750.png,11324.105707858938
857.png,11600.859743951953
1799.png,13398.926498191948
233.png,14886.377069705884
3609.png,10117.57717141196
3494.png,14588.443152275975
2815.png,11964.697174702234
2777.png,9075.431979016616
2193.png,11994.603295086357
2202.png,11923.739135408623
2698.png,8253.534265564167
5107.png,10156.117636570872
2638.png,11517.842395423291
200.png,6966.672201602228
4748.png,7551.219778377682
4954.png,10350.813004115222
743.png,11688.209517375402
1925.png,15218.072455835112
3785.png,8768.683500331656
255.png,13781.928260079756
3498.png,11643.524164593811
2616.png,6375.635603456014
3903.png,8458.553964310566
4375.png,10148.696852316076
1990.png,8489.735469575842
1027.png,12448.020766134876
5433.png,9536.229278311235
2980.png,12879.200623205277
4731.png,8048.129785570038
4826.png,11434.508798535962
713.png,15236.912619180572
3038.png,12556.609910519699
4125.png,11892.480895924027
284.png,12537.695250995925
3227.png,1454.0508681535678
2358.png,11000.60159148747
888.png,7870.217677590117
4843.png,11986.65516446656
2060.png,11922.586247364881
2530.png,15236.543210374004
970.png,10929.863580826406
818.png,10679.966098067043
2196.png,14578.545576673449
2540.png,11493.908269780435
5054.png,11952.258572696845
3388.png,7368.354001854786
5558.png,8753.836927495915
1490.png,14849.70254458988
5068.png,10064.165076606294
2546.png,11690.00857101845
2230.png,11755.07711550912
1077.png,10841.457958775616
5330.png,15064.063604577594
1495.png,9483.69627983325
5284.png,15209.350589066506
4537.png,8595.278909691096
3133.png,11298.79177626096
1822.png,15237.309229432338
2642.png,12055.460080285842
4008.png,9968.633473775777
546.png,15238.055335709481
1447.png,9709.142673668848
1884.png,15220.50094401915
1025.png,11994.562179702873
2335.png,10204.420416973879
5555.png,10441.133104682256
1423.png,9295.51667402184
56.png,7209.488617244659
5887.png,15199.145561850224
4838.png,14819.173970858135
911.png,8862.874806497897
1593.png,14285.601678234792
4621.png,15241.336660224104
989.png,11913.012875335751
1295.png,8985.902062035553
2140.png,11879.526918575437
4968.png,10091.575298686024
3398.png,8795.762377167692
5554.png,8359.182059193516
2921.png,8352.008655798409
515.png,8698.136553858008
1402.png,11893.490474179533
2071.png,10808.65703660423
4773.png,12015.12363290164
2172.png,12223.045644119125
2483.png,15312.229858909544
3078.png,9901.183983999916
3879.png,7796.7386681252565
1324.png,8698.00948626109
3746.png,6722.822389040631
4956.png,9854.966523893234
3512.png,14818.373029941833
1107.png,10124.856078953364
4030.png,13142.391087940705
578.png,9293.075437889172
2229.png,11869.738365309931
4136.png,14797.915577925356
1228.png,4540.044323876779
5321.png,14897.63442202614
5480.png,8491.271417519238
116.png,10265.350020584687
547.png,15132.140789841904
3796.png,1394.034912253991
1367.png,9168.996282754568
4553.png,15193.070375722173
5246.png,11083.000418509519
4001.png,9793.995803354574
2311.png,11040.73710012
3780.png,8650.332312827211
2148.png,14442.829503184259
555.png,15212.244478518896
2467.png,15209.540494234765
4204.png,14779.111784228751
4365.png,9194.116657900844
2843.png,15346.468224846834
2613.png,8351.375760567475
2144.png,14834.224352305293
4091.png,14817.152647713654
5279.png,14919.134719160767
4613.png,15197.738086851985
4541.png,6876.788636411178
847.png,10250.916625857313
879.png,9701.66712475703
3221.png,12325.164566597288
5275.png,8081.655800982843
2548.png,12832.900667125077
1104.png,14788.39761112492
2753.png,9782.192037441086
3353.png,9716.114890896864
2556.png,10682.18766520972
5347.png,14950.75674844091
3901.png,11878.415135767216
4249.png,8910.00430628522
5607.png,6070.550608202342
4791.png,8338.75775646477
3766.png,6429.540665199242
2178.png,11619.331826609932
5356.png,15230.848960435964
5854.png,8144.923073076598
2910.png,6535.95379931754
5842.png,9204.676021800513
533.png,15201.949583813435
853.png,12520.7435912893
4250.png,11524.323626872647
4774.png,7841.851813358819
3003.png,12782.461934134933
2356.png,10623.871196074808
1818.png,14942.488984624737
3907.png,11382.509475323717
971.png,6855.016682204726
4830.png,12543.308582647043
2384.png,10065.89841731082
5239.png,9526.442774145095
520.png,8324.39488184362
3756.png,4934.8723505694015
1047.png,11746.414023901161
4601.png,14838.163801462088
2912.png,11448.885166387196
2475.png,14990.010432147663
2983.png,11947.619885400354
2622.png,8653.174925673487
3080.png,14578.08696046705
5332.png,14960.910869242594
299.png,14214.377109801688
5776.png,10926.870957623225
3034.png,14296.009027777247
1288.png,9847.485778806049
4048.png,12301.140607419726
1561.png,14860.775412967374
3689.png,9165.931658654119
3842.png,15021.905453598922
2692.png,9842.581517288605
5261.png,15216.371410345793
4929.png,9671.247501074611
2950.png,9414.164277564369
5439.png,8108.96789104769
2180.png,11592.81879283254
1776.png,9736.906648067972
5409.png,8550.253689218905
488.png,9539.592317872655
2794.png,12003.565151016257
80.png,9070.401956038879
698.png,14885.664112580615
4860.png,11690.127545267253
4757.png,9462.437643291774
2919.png,9254.87049771237
4415.png,9911.489738687214
5078.png,14609.120850336563
3716.png,8779.497974845832
1150.png,11014.957391892727
5136.png,8819.839312803626
3431.png,5658.972595332264
2644.png,9307.488137497852
5888.png,15195.777083969351
55.png,8748.876148624844
4022.png,6220.456270945848
1932.png,14879.487169505303
3489.png,12560.938787287861
4961.png,12862.368578599384
1285.png,8799.709242798297
1142.png,11656.510660382053
2898.png,14913.855500561493
378.png,14822.143731964119
5029.png,11020.286005071639
4891.png,6194.410989990937
2955.png,10160.743553320746
965.png,11740.106178336624
1541.png,11031.829160728135
4844.png,14299.443121676786
3530.png,12107.778394798146
3062.png,14571.845064072582
5717.png,12790.76815183947
5613.png,11371.470765849848
4903.png,7328.766938853507
2205.png,14255.893026882302
280.png,14867.046731457134
3610.png,11052.199217505653
3383.png,8573.482685793975
3213.png,6064.045740547441
130.png,8672.063402495804
5889.png,15185.860824679197
3199.png,9308.340996129802
4617.png,15143.685379246679
3218.png,9610.475957093391
592.png,9100.91313513922
586.png,11323.156542435881
4425.png,12279.80532184848
1054.png,14612.474967722757
1121.png,14370.106259961798
522.png,8932.040598022077
291.png,12451.742084349438
4178.png,11836.7167285284
5860.png,8489.970683667632
5079.png,14411.996836353046
3425.png,13907.607931463299
443.png,10045.11925121349
5510.png,9021.379413691642
846.png,9771.7242317925
2603.png,8581.185902731328
50.png,10796.518375899665
2449.png,11001.98598673017
288.png,9803.313565649329
3734.png,2127.539999994047
307.png,14608.618971744536
2446.png,6731.545459091912
5929.png,15216.832266043612
840.png,10611.93886569946
4441.png,10365.371966746994
2267.png,14870.23493451783
1585.png,14782.652404219281
2934.png,9972.221568934723
2706.png,11691.972308504142
1335.png,11303.011698823191
1735.png,7297.955662067005
2382.png,11059.280658195921
218.png,9956.206140990558
1583.png,11896.899879790773
3524.png,10093.870605901504
2488.png,9792.067721536212
2809.png,13120.527204121368
1038.png,14795.11250010168
5367.png,8742.528976417687
1732.png,9466.85483801653
2138.png,14820.21529891108
4148.png,14811.617678681183
3828.png,8601.023484072126
2499.png,11400.974990997143
3976.png,10189.253596478246
2342.png,11515.068397787547
1909.png,14883.420486728155
589.png,9497.800450944062
607.png,7472.740229925406
5941.png,15166.858438459858
5983.png,12435.138467176026
1078.png,9085.764959234804
5443.png,9032.88282219544
2364.png,12091.757623303956
3527.png,11730.373771331262
4041.png,10692.391675309695
405.png,9317.817043922729
2758.png,6433.423654730362
3045.png,14664.35853664832
2089.png,14944.532705710091
1289.png,11471.093870016794
1533.png,14490.17414190998
2923.png,12110.619511716908
779.png,11571.980590754389
5936.png,15345.05089196273
3868.png,11305.516565206806
1126.png,10903.004050352441
3230.png,1684.9082670252608
2713.png,11729.624812364831
5758.png,10165.56535496661
2827.png,7698.563787191225
1831.png,12519.8351102728
3874.png,12064.034323994663
1461.png,15201.667907336749
199.png,11736.002602584917
3721.png,10602.390963816802
2059.png,12632.534745940635
3385.png,9517.644039920497
1674.png,9182.042019192877
849.png,9752.875421799587
3552.png,10314.199687435834
4152.png,11730.631235701221
5874.png,14896.366615163995
5221.png,8954.543632842262
4679.png,12271.165814346927
3967.png,10150.001857171319
112.png,13058.929858145035
3629.png,12216.092389396723
3194.png,12393.898576448884
755.png,9586.264292955424
3261.png,8835.418773375974
4766.png,9594.839654358124
763.png,11503.904348110833
1344.png,9908.976438824107
2858.png,11931.699672374836
4179.png,12252.744402121236
2654.png,5919.145479641376
1556.png,12304.007079091063
5397.png,8955.682094870652
1941.png,11532.52071527162
788.png,11218.562707429275
2916.png,12044.448818478155
2756.png,10543.155606055958
3983.png,8072.09432218672
2672.png,11200.775012967622
4534.png,7280.486922003099
2598.png,11533.374839818345
3042.png,11177.709212602746
501.png,7413.395951225978
1394.png,9477.97117864238
2629.png,7967.4165080351695
4996.png,11401.499498863484
4691.png,8803.759857996089
5688.png,11828.551834238278
1568.png,11836.703722572667
3928.png,11421.79842136168
723.png,15257.289119806326
2473.png,15214.927972507578
2630.png,8546.657475940998
5304.png,15011.618124992845
2545.png,8599.140276149301
4162.png,10565.660802004368
1090.png,15183.562367396988
4901.png,13044.681457729595
4028.png,9706.6070032092
1512.png,14556.600968731906
5473.png,7362.989110245158
2748.png,8342.700822969053
3588.png,10521.12331040904
3402.png,8883.91026073668
3896.png,9701.015118080322
938.png,8244.75666470304
3480.png,11905.424326343
49.png,9951.266039607144
3858.png,12859.121097264138
3269.png,15191.828610771321
3115.png,7832.1309918027555
866.png,7840.039074778889
2700.png,9896.414755276102
3940.png,10634.954703965663
4779.png,11740.36296148743
868.png,10266.480848647938
1545.png,14561.137154986109
2444.png,7881.134322256518
5035.png,12268.04582131914
3514.png,14606.889121480272
327.png,11681.846455872637
3627.png,7415.290412910992
599.png,9319.439469530165
2911.png,9829.189123818354
5752.png,10887.80606288818
972.png,10082.225351383784
1619.png,11058.194794088633
4496.png,10599.54616602628
747.png,11610.219240199633
5042.png,10035.375257169728
3855.png,15186.097388619382
4394.png,12671.44379908642
2124.png,10424.238789929957
552.png,6806.206371219374
3726.png,8773.099134923103
1795.png,9714.88480586597
1656.png,10527.956019043751
1403.png,6947.097010076033
4282.png,13184.88302098283
1458.png,14873.478844342597
1498.png,10657.674487632723
3449.png,6816.747813614115
4835.png,12170.79435728055
1503.png,14580.366285673532
2745.png,6859.830217539604
3277.png,15219.574049541454
3577.png,10987.763105812877
3941.png,13598.296749764217
268.png,14783.064211030767
1700.png,1313.6094312667237
4275.png,11338.275336434994
5407.png,9746.146283229813
2580.png,9591.318495008149
4842.png,11891.725689867959
4703.png,11419.763354076109
1398.png,8702.137358927519
4786.png,8459.804619055742
3663.png,9235.94292863956
775.png,8188.343354099326
93.png,7176.086280422819
1923.png,15246.467704243503
1189.png,9903.923773537908
2667.png,12015.581732938226
5943.png,15217.806062850552
5290.png,15228.606824496665
4542.png,10686.346773259816
395.png,9803.887874586133
5190.png,10042.4078861972
5085.png,10946.84572179526
1076.png,14612.964318375143
2589.png,8198.180510246766
150.png,13312.348882832895
3391.png,11275.625171646847
1723.png,15218.468067114862
1600.png,9750.686969956298
3486.png,12189.400515100746
1003.png,5705.63205284528
1238.png,10384.359857463252
3674.png,7746.3436642788165
1826.png,15246.278145421575
4426.png,11743.869514007889
5092.png,11950.73531253802
5870.png,14999.49049905479
2812.png,9401.526953156948
2508.png,15213.225724455277
3432.png,6996.982616768595
3757.png,9714.23940687151
5675.png,14829.361486401845
4101.png,12177.272909038238
3313.png,15184.02598591714
1641.png,14528.54977398214
1900.png,15222.847660893254
2992.png,7890.29021851333
705.png,11004.175044280473
1785.png,7831.631573325215
5664.png,12042.936036056444
4120.png,9681.664276713604
5912.png,10852.77746064076
2657.png,9664.22376207885
4200.png,11763.53889378928
2110.png,10727.371646598387
3347.png,11655.300224850442
5440.png,12480.941086877898
3846.png,14965.746714920875
2419.png,8507.603828029267
1614.png,10794.764369332994
3125.png,10604.58950784084
4615.png,14926.1043669322
3011.png,13051.35494655357
1666.png,8789.22779081401
774.png,8264.185078661147
5551.png,11832.072385042507
3282.png,15198.273255443673
1515.png,11827.994738497266
5047.png,12141.415193901086
5157.png,11115.030302527
2492.png,15185.610541533206
2945.png,9748.414455296908
3829.png,1366.132653161912
5291.png,14851.5016353099
5019.png,13038.418552805713
4417.png,10021.712967267717
113.png,11267.922755848847
819.png,9160.895195996385
3060.png,12165.834336286362
741.png,14796.227901191305
1934.png,11124.75296076531
2774.png,11914.057062971651
4283.png,10786.764174142423
2203.png,11622.246960043542
3022.png,13180.506839304655
4203.png,14753.062109620585
3898.png,9700.60122127089
5316.png,14844.080041291012
5696.png,12452.366125510101
2625.png,9652.162320549429
4555.png,13513.33281268004
3806.png,8293.761841539806
4817.png,13269.908353262215
1750.png,6732.927707182992
2568.png,8752.457841249194
332.png,14508.560640050187
59.png,7559.5567865225
674.png,15203.269876271523
5108.png,11966.647530806089
3745.png,9322.647395925482
5773.png,10467.573951911849
4180.png,11815.584756371401
4491.png,4707.352530344158
5987.png,8203.851939828679
2338.png,11545.101837487839
4147.png,12159.43279723609
3866.png,11964.777546280377
880.png,9616.042578669394
1163.png,9661.140993480252
1519.png,11940.358436456841
5686.png,11876.748988635969
2763.png,10342.735773342109
1836.png,15217.767529359808
316.png,14281.268213002231
785.png,8671.002042447379
434.png,11478.117018646693
4754.png,10933.296039868477
3092.png,14853.65951111741
3114.png,13043.039316683175
949.png,9603.495827020346
3427.png,12130.520390952848
2065.png,8855.433528011155
2959.png,11056.319078573895
3014.png,7664.218029307451
169.png,11672.243672588333
5648.png,14903.421056232684
4501.png,10726.950410260359
529.png,9572.305795360202
301.png,10862.512985622085
289.png,12001.872687633364
2771.png,6449.774107497057
1379.png,9285.172043813778
2715.png,9554.470813902264
5370.png,8924.062475215085
5067.png,14803.090091021591
1697.png,2173.9067547628865
5362.png,10033.589972179645
4437.png,8988.91295199019
3006.png,5684.348028491988
170.png,9482.401252755068
3039.png,14849.77500996204
860.png,11443.178847010506
1665.png,11428.237954423868
194.png,9057.705459583847
4890.png,10858.914440153281
5307.png,14927.225433472388
136.png,9552.914248349492
3463.png,14943.963982417523
1139.png,11330.840363890307
2484.png,15204.697733776653
3044.png,11896.592130005823
1837.png,15223.521402198538
5460.png,11254.866461062753
5550.png,6977.005001781119
5086.png,12519.392298114464
4857.png,14808.345631584301
976.png,7022.3964741883465
198.png,11954.604123163994
2208.png,14300.292348469167
724.png,14939.323874766902
5137.png,11708.083573613327
5036.png,12233.282400424061
2239.png,14240.882014438284
4470.png,10104.886717552568
5588.png,12092.229419504114
2453.png,11647.645897591934
1639.png,13028.671425041004
5271.png,15167.29941421647
5296.png,9073.819902956611
683.png,15047.949593175157
5498.png,8066.4628036444765
2020.png,13048.15393010532
4575.png,14890.94031072352
3105.png,12098.809219497369
5702.png,13052.707984417604
4787.png,11403.607114132505
4694.png,11402.129766893908
3236.png,8877.573409887056
4934.png,7126.487851539859
1178.png,12333.045463305787
4246.png,10615.384183434287
3977.png,8752.006299597975
2981.png,9437.921991617723
640.png,9602.68144744639
924.png,10329.565777217167
4678.png,9559.414059773124
4436.png,12846.125308956305
4778.png,11583.165651774625
3877.png,10950.761153702746
3597.png,10313.630512253996
5051.png,11806.45582009696
1246.png,9023.723177657512
401.png,11174.42884465018
4588.png,12615.823221730448
1553.png,14567.349322395112
3993.png,7359.089193182721
2297.png,10719.323717317846
816.png,9638.194471256893
2105.png,11912.530989590845
5881.png,14958.913916601641
14.png,9556.842533176152
1873.png,15212.024501417454
5048.png,14175.131432468092
1029.png,11821.032348952098
65.png,10758.375986610257
1646.png,10334.974121310737
4884.png,7567.007595918353
4297.png,10703.510169242389
2471.png,15232.374924383897
2802.png,7082.468542872629
161.png,11372.652558898453
5326.png,15212.661516551907
1093.png,14212.204221599195
4337.png,11520.776339205151
3816.png,9234.213941507687
5168.png,9622.941111107759
892.png,9647.254512504918
3853.png,15186.431967182436
371.png,10992.14396914926
2386.png,10529.276223799372
784.png,11762.924824371168
4673.png,10639.033193649582
1.png,12239.424924673775
1858.png,13226.784251075247
4564.png,15217.693102063275
1073.png,14575.409088101382
3065.png,12094.477657797299
706.png,9623.145704384204
293.png,12396.931692531602
5229.png,8193.899882882699
2390.png,10711.889719312663
2656.png,8750.80256356053
2567.png,9006.740539076061
5649.png,14416.434419611389
2716.png,11922.75170456342
576.png,9093.913223121892
3288.png,15220.975922304755
3526.png,12687.43351968998
5372.png,9948.897427762458
2354.png,10115.118335948158
1325.png,12395.028442601564
4633.png,15197.043570479282
1157.png,11035.605691980909
4079.png,11650.713099814946
798.png,8216.334550025185
3897.png,11944.689751900969
2231.png,12060.294450784582
1565.png,14312.644675882639
1437.png,11706.690675518674
574.png,6717.525166117972
2341.png,11655.452504826331
701.png,14855.77886644753
4398.png,10051.29083174142
5841.png,11067.978556827256
1880.png,15205.92532554642
5213.png,10584.719391975203
2762.png,10218.960380735463
367.png,12019.937383632125
4543.png,15231.116844177457
4416.png,11639.716120844974
484.png,8982.938778780192
1019.png,12753.045718516381
5014.png,9417.60720978086
4666.png,11004.076166136061
4010.png,6884.7445231274305
325.png,12167.90294532588
5653.png,14173.0761577507
5940.png,15215.65531807006
2509.png,15211.977242436758
5672.png,11594.218833063958
3710.png,9052.963611353603
5955.png,9963.883997025707
5398.png,8547.991444708909
3416.png,13766.674782055841
4788.png,8833.211108930924
4006.png,12927.728568971703
1390.png,12423.115448905815
4952.png,6625.628945534113
5946.png,14925.301253957086
1276.png,11298.909278067133
5434.png,9629.864647984909
1499.png,14383.003670247139
3671.png,7317.148095521352
5013.png,9936.854401279334
3032.png,11823.548465658336
2186.png,11995.584237610656
1372.png,9918.48995413171
2937.png,5825.05631434148
3040.png,11963.429247648424
2244.png,11963.667340534696
2975.png,5953.362138912422
4783.png,9711.726793489104
108.png,13243.346754483544
1291.png,9249.86627401726
1509.png,11417.016542532341
5334.png,15215.789024511318
4345.png,11814.146317472325
4177.png,11661.67196812187
926.png,13156.500749188139
3658.png,1865.829514923039
3434.png,11485.565935886929
1109.png,11486.225551302785
3126.png,11787.263897571223
2863.png,11737.299394265192
39.png,12478.716340659446
2217.png,12066.3008780489
4874.png,15216.560804411009
360.png,11070.019235939617
2292.png,10118.87172685423
5539.png,10053.578368167859
4205.png,14596.896726152801
4182.png,11870.74867348979
5522.png,12450.89862919557
4382.png,7591.856365761444
1973.png,7747.924112002742
5722.png,9889.74183737247
5997.png,11292.220010082288
748.png,10368.699614215348
4832.png,14302.073372673198
2591.png,11428.242281154202
3641.png,8098.862112857939
1661.png,11431.831397328038
3020.png,13203.720627357518
4077.png,14447.04233508912
1250.png,8940.350633088985
4797.png,11677.836311042045
1881.png,15244.910333531192
2697.png,9738.62670547486
3711.png,1425.8485261828034
4871.png,15230.19488038503
1144.png,9233.704330245442
3112.png,13713.779857843167
458.png,10548.84398411253
3077.png,14842.659856608392
1908.png,15215.50043758945
380.png,12023.138074505498
4045.png,15182.776249706247
1704.png,12861.870287074173
3670.png,10922.55961289743
1143.png,10133.396831513073
610.png,4981.701545120549
4308.png,14269.522310458444
2759.png,9414.638735547607
446.png,8644.593045936906
2091.png,13902.250917880121
1748.png,1924.8586788146222
2566.png,8909.543111648929
132.png,11468.316392781813
5920.png,15210.294615085222
424.png,11287.864351780983
3729.png,11613.8715373859
4430.png,9973.687393264212
1404.png,11106.15524902811
2856.png,11754.21061597512
4100.png,14591.673105036221
2323.png,9215.146891967435
1520.png,13891.940464843603
5760.png,9860.382096081612
1778.png,11182.411535679701
781.png,9690.00534925314
912.png,7057.726457248264
3814.png,4718.558732067622
1407.png,8756.827700714797
5147.png,10342.842675560827
4730.png,9398.353278820836
5163.png,10729.208627108814
2869.png,12012.908644763966
715.png,14960.765473171608
2486.png,15265.300685579727
5691.png,11695.51890118915
386.png,9640.809552289096
1488.png,11719.096185707102
4492.png,9144.20611200909
5449.png,8622.171661259075
1573.png,11780.132897195414
549.png,14938.807378591131
1409.png,6106.388195442158
4711.png,10273.695573648105
1327.png,6957.759954499584
4432.png,10637.976101828617
3798.png,7602.382368501132
433.png,9907.869333470626
2277.png,10814.47183106186
3302.png,14916.340592388238
5303.png,15219.270176753416
2116.png,11929.390600456585
5878.png,14897.58167293773
4087.png,10995.315160161474
5599.png,10956.044768688915
5711.png,11612.026909698274
2792.png,6438.122883243746
2897.png,15229.38140849313
156.png,12630.080338296342
1729.png,1678.6124070063568
5369.png,12699.102959434049
2944.png,9445.08134516111
3031.png,11989.921674737054
4271.png,9857.183937257405
3272.png,11888.878149613824
5988.png,9395.595466407534
4438.png,11922.061531281424
856.png,8416.253049089462
2941.png,8776.96739884823
3783.png,9660.088573083316
1105.png,11846.860062129905
5222.png,10033.632431832006
4977.png,10707.226442671654
5515.png,9224.096863251538
1883.png,15227.826223161443
5924.png,14894.764485423102
4855.png,14547.375295887394
5659.png,14494.883892377899
5921.png,15207.01949124813
5454.png,8197.548221000503
4993.png,6830.058601070915
5102.png,11734.309834037573
1555.png,7811.9895440966875
2185.png,14263.656450723063
2413.png,7073.230174794103
4191.png,9461.737770226564
4567.png,15197.873006306072
4307.png,11110.790636116582
5410.png,11432.213688111502
1886.png,15220.519857506477
2149.png,12159.29139891892
1300.png,8584.396131210464
4392.png,12000.034073415589
3975.png,13343.511700500454
4248.png,9991.8369682212
5745.png,9623.71086359252
1819.png,15201.397559517945
1824.png,14843.951341989401
1563.png,11466.747898711366
2332.png,10486.764262706369
1987.png,8589.5360686135
3753.png,9578.631723115865
5390.png,8559.71136231847
1860.png,15213.490955517449
5493.png,8296.423501089337
370.png,14320.424959432397
2054.png,7158.8982140205435
3312.png,14944.56650700712
1879.png,11306.660922079647
3346.png,11095.320775223514
3639.png,6267.081931777736
3265.png,10342.154071019802
3586.png,10044.467482706763
4566.png,11276.173668358124
5614.png,6993.856765260101
3558.png,14809.80702140104
1623.png,10542.71003400364
3071.png,14226.509806535929
4550.png,14830.647709431603
1655.png,9530.248523367112
4081.png,11608.484705214743
767.png,9963.497977603793
2216.png,14592.083735272387
2072.png,13977.957328360353
2932.png,10899.123278420939
3542.png,11905.18169077432
777.png,9520.64223349087
5799.png,14000.4140541989
3465.png,12420.465498053118
319.png,14466.697350947414
2507.png,15208.511097595612
3888.png,11346.28542215899
2710.png,8368.489775337826
4724.png,9468.581753448401
5273.png,15188.235732250214
696.png,15194.119754311854
609.png,7118.833866421768
3929.png,12609.130104005199
107.png,9313.72048635865
5352.png,14923.55412333645
2052.png,10234.58470772365
4306.png,11658.629810903203
790.png,11085.16074506411
3409.png,11917.589863069295
1436.png,5464.483622074888
2321.png,10033.214330471234
3299.png,15253.89100526511
5164.png,9031.94740486158
3164.png,11117.20830204869
372.png,14909.192056575348
5864.png,14905.151908198264
4586.png,15216.290187133009
5645.png,14796.138534703725
1738.png,9427.668258793276
5281.png,15216.902117970985
2712.png,9497.29302359169
1216.png,8661.809319556845
5208.png,11343.193059974321
1471.png,14827.436020677074
5015.png,13218.856380463669
2409.png,10495.895468833667
4984.png,6282.039990746087
3491.png,12127.341718091906
4646.png,15218.230416179054
4273.png,11265.94023492797
3287.png,15150.29803246536
5587.png,13348.21391636104
2807.png,10260.31680739803
5027.png,14298.534782113678
2034.png,7116.953149368259
4159.png,10082.13555010894
2317.png,11880.45553137214
1586.png,14586.068834542968
5156.png,10089.495585025094
5756.png,10090.523992248214
3611.png,12225.513336263628
4025.png,12624.70374997284
3851.png,14819.245439246104
1850.png,14990.669341801695
